quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,1,,0.49,,
,,,,2,,0.49,,
,,,,1,,0.36,,80
,,,,1,,0.49,,
,,,,1,,0.49,,
,,,,1,,0.49,,80
,,,,1,,,,
,,1.4%,,,,,,
10,10,,10,,10,0.25,10,
,,,,1,,0.49,,
,,,,,,,,
,,0.1%,,,,,,
,,0.1%,,1,,0.24,,80
,,0.1%,,1,,,,80
,,0.1%,,,,0.49,,160
,,0.1%,,,,0.24,,160
,,0.1%,,,,0.49,,160
,,0.1%,,1,,,,160
20,20,0.1%,20,,20,,20,160
,,0.1%,,,,,,160
,,0.1%,,,,,,160
,,0.1%,,1,,,,160
,,0.1%,,2,,0.23,,160
,,0.1%,,2,,0.46,,160
,,0.0%,,2,,0.56,,160
,,0.0%,,2,,0.50,,160
,,0.0%,,2,,0.52,,160
,,0.1%,,2,,0.57,,160
30,30,0.0%,30,2,30,0.49,30,160
,,0.0%,,2,,0.49,,160
,,0.0%,,2,,0.48,,160
,,0.0%,,2,,0.51,,160
,,0.0%,,2,,0.55,,160
,,0.0%,,2,,0.51,,160
,,0.0%,,2,,0.54,,160
,,END,,2,,0.52,,160
,,,,2,,0.47,,160
,,,,2,,0.52,,160
40,40,,40,2,40,0.56,40,160
,,,,2,,END,,160
,,,,2,,,,160
,,,,2,,,,160
,,,,2,,,,END
END,END,,END,2,END,,END,
,,,,2,,,,
,,,,2,,,,
,,,,2,,,,
,,,,2,,,,
,,,,2,,,,
,,,,2,,,,
,,,,2,,,,
,,,,END,,,,
