quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,5.4%,,6,,2.39,,0
,,26.4%,,2,,6.90,,0
,,17.6%,,2,,1.50,,0
,,3.6%,,1,,0.52,,0
,,26.2%,,1,,5.78,,0
,,4.6%,,1,,0.48,,0
,,3.2%,,1,,0.54,,0
,,2.8%,,1,,0.48,,0
10,10,26.5%,10,1,10,5.89,10,0
,,4.5%,,1,,0.48,,0
,,3.1%,,1,,0.51,,0
,,3.2%,,1,,0.52,,0
,,25.2%,,1,,5.64,,0
,,3.5%,,1,,0.47,,0
,,3.1%,,1,,0.46,,0
,,3.0%,,1,,0.48,,0
,,25.7%,,1,,5.79,,0
,,4.3%,,1,,0.48,,0
20,20,2.8%,20,1,20,0.45,20,0
,,3.0%,,1,,0.50,,0
,,26.8%,,1,,5.75,,0
,,4.5%,,1,,0.49,,0
,,2.7%,,1,,0.46,,0
,,2.7%,,1,,0.47,,0
,,26.1%,,1,,5.73,,0
,,4.5%,,1,,0.46,,0
,,2.5%,,1,,0.46,,0
,,17.9%,,1,,5.87,,0
30,30,2.0%,30,1,30,0.58,30,0
,,50.8%,,2,,6.31,,0
,,4.8%,,1,,0.50,,0
,,3.0%,,1,,0.50,,0
,,27.2%,,1,,5.90,,0
,,4.3%,,1,,0.50,,0
,,2.9%,,1,,0.49,,0
,,27.8%,,1,,5.90,,0
,,8.5%,,1,,0.96,,112
,,4.0%,,1,,0.66,,0
40,40,26.9%,40,1,40,5.98,40,0
,,5.0%,,1,,0.53,,0
,,3.4%,,1,,0.58,,0
,,27.0%,,1,,6.02,,0
,,5.0%,,1,,0.53,,0
,,3.0%,,1,,0.54,,0
,,27.3%,,1,,5.93,,80
,,5.4%,,1,,0.55,,0
,,3.2%,,1,,0.54,,0
,,27.5%,,1,,6.00,,0
50,50,4.9%,50,1,50,0.55,50,0
,,3.5%,,1,,0.57,,0
,,26.7%,,1,,6.12,,0
,,5.6%,,1,,0.57,,0
,,3.3%,,1,,0.57,,0
,,28.3%,,1,,6.19,,0
,,5.5%,,1,,0.65,,0
,,3.8%,,1,,0.61,,80
,,28.3%,,1,,6.36,,0
,,2.5%,,1,,0.65,,0
60,60,4.3%,60,1,60,0.91,60,0
,,61.9%,,1,,8.57,,0
,,8.4%,,1,,0.82,,0
,,4.1%,,1,,0.68,,0
,,32.9%,,1,,7.20,,0
,,6.0%,,1,,0.67,,0
,,5.9%,,1,,0.93,,28400
,,29.0%,,1,,6.60,,28400
,,8.5%,,1,,1.04,,14300
,,5.0%,,1,,0.75,,14200
70,70,31.4%,70,1,70,7.05,70,14200
,,7.7%,,1,,0.84,,14200
,,8.0%,,1,,1.69,,28400
,,36.8%,,1,,7.89,,28400
,,14.2%,,1,,2.24,,42700
,,15.7%,,1,,1.86,,42700
,,39.1%,,1,,8.40,,42700
,,12.9%,,1,,1.34,,42700
,,7.8%,,1,,1.28,,42700
,,42.4%,,1,,10.35,,64000
80,80,19.1%,80,1,80,1.72,80,71100
,,10.2%,,1,,1.73,,71100
,,36.1%,,1,,7.64,,64000
,,15.7%,,1,,1.42,,64000
,,8.4%,,1,,1.60,,106600
,,34.8%,,1,,7.16,,106600
,,16.5%,,1,,1.73,,113800
,,11.2%,,1,,1.92,,120900
,,29.1%,,1,,6.81,,120900
,,8.4%,,1,,1.71,,128000
90,90,7.6%,90,1,90,2.45,90,113800
,,68.0%,,2,,11.80,,220400
,,27.4%,,1,,2.78,,113800
,,36.3%,,1,,7.18,,113800
,,22.0%,,1,,2.44,,99500
,,16.2%,,1,,2.72,,120900
,,35.1%,,1,,7.83,,120900
,,24.6%,,1,,2.98,,135100
,,20.0%,,1,,3.49,,170600
,,44.6%,,1,,9.28,,184800
100,100,29.5%,100,1,100,3.69,100,206200
,,23.8%,,1,,4.11,,206200
,,49.6%,,1,,10.84,,220400
,,43.8%,,1,,5.01,,213300
,,34.3%,,1,,6.84,,206200
,,57.8%,,1,,12.94,,206200
,,55.1%,,1,,6.93,,227500
,,41.3%,,1,,6.76,,234600
,,58.3%,,1,,13.59,,263000
,,62.4%,,1,,8.07,,248800
110,110,45.2%,110,1,110,8.34,110,255900
,,67.8%,,1,,14.53,,284400
,,64.4%,,1,,9.49,,270200
,,53.8%,,1,,8.15,,291500
,,63.3%,,1,,15.74,,319900
,,73.6%,,2,,15.89,,800000
,,72.2%,,1,,15.73,,447900
,,38.6%,,1,,11.42,,469200
,,70.6%,,2,,31.51,,1000000
,,86.7%,,3,,39.82,,1600000
120,120,81.9%,120,2,120,27.97,120,1200000
,,83.2%,,2,,32.42,,1200000
,,84.4%,,3,,47.93,,2000000
,,88.8%,,3,,53.01,,2000000
,,91.6%,,4,,69.42,,2900000
,,92.6%,,4,,80.11,,3200000
,,79.8%,,5,,97.92,,3800000
,,83.9%,,6,,120.26,,4900000
,,93.8%,,6,,112.85,,4500000
,,93.1%,,6,,104.80,,4600000
130,130,92.0%,130,6,130,88.92,130,4700000
,,78.3%,,6,,88.65,,4700000
,,80.6%,,6,,94.13,,4600000
,,90.1%,,6,,87.04,,4600000
,,92.3%,,6,,73.96,,4600000
,,85.0%,,5,,74.30,,3600000
,,90.4%,,5,,59.40,,3700000
,,69.8%,,4,,45.52,,2900000
,,78.4%,,4,,44.78,,2900000
,,87.1%,,3,,36.01,,2200000
140,140,86.2%,140,3,140,36.88,140,2200000
,,79.7%,,2,,24.96,,1500000
,,80.3%,,2,,22.95,,1500000
,,78.2%,,2,,22.12,,1500000
,,82.0%,,2,,24.87,,1500000
,,63.1%,,1,,8.90,,700000
,,60.7%,,1,,12.38,,700000
,,69.5%,,1,,11.81,,700000
,,66.6%,,1,,10.52,,700000
,,69.1%,,1,,13.90,,700000
150,150,77.9%,150,2,150,20.10,150,1500000
,,70.2%,,1,,13.39,,800000
,,70.3%,,1,,12.81,,800000
,,66.9%,,1,,10.56,,800000
,,69.4%,,1,,14.19,,800000
,,70.6%,,1,,12.75,,800000
,,51.8%,,2,,23.68,,1500000
,,65.9%,,2,,24.98,,1500000
,,86.0%,,3,,38.93,,2200000
,,81.8%,,2,,23.99,,1500000
160,160,79.1%,160,2,160,22.50,160,1500000
,,79.4%,,2,,19.95,,1500000
,,73.7%,,1,,14.39,,800000
,,67.3%,,1,,12.32,,800000
,,80.2%,,2,,22.28,,1600000
,,67.2%,,1,,10.79,,800000
,,62.8%,,1,,10.20,,800000
,,67.7%,,1,,12.01,,700000
,,66.8%,,1,,11.05,,800000
,,64.9%,,1,,9.83,,700000
170,170,62.5%,170,1,170,11.07,170,700000
,,63.5%,,1,,9.42,,700000
,,50.5%,,1,,8.84,,800000
,,60.8%,,1,,10.59,,700000
,,61.6%,,1,,9.40,,800000
,,52.8%,,1,,8.00,,800000
,,55.8%,,1,,10.36,,800000
,,55.3%,,1,,8.95,,700000
,,49.1%,,1,,7.53,,700000
,,57.1%,,1,,10.07,,700000
180,180,29.7%,180,1,180,7.92,180,700000
,,64.8%,,2,,24.47,,1500000
,,78.0%,,2,,18.66,,1500000
,,70.6%,,1,,12.26,,800000
,,64.7%,,1,,9.65,,800000
,,56.0%,,1,,8.36,,700000
,,58.3%,,1,,12.24,,700000
,,63.9%,,1,,9.64,,700000
,,57.0%,,1,,9.48,,700000
,,58.5%,,1,,10.07,,700000
190,190,58.1%,190,1,190,9.36,190,700000
,,58.4%,,1,,9.02,,700000
,,59.5%,,1,,11.13,,700000
,,64.6%,,1,,9.77,,700000
,,52.9%,,1,,7.85,,700000
,,52.9%,,1,,10.21,,700000
,,55.7%,,1,,7.67,,700000
,,48.0%,,1,,8.18,,700000
,,55.4%,,1,,10.29,,700000
,,58.8%,,1,,8.71,,800000
200,200,51.9%,200,1,200,9.19,200,700000
,,61.0%,,1,,10.07,,700000
,,55.2%,,1,,9.10,,700000
,,64.7%,,1,,21.48,,700000
,,76.4%,,2,,17.84,,1500000
,,77.5%,,2,,18.47,,1500000
,,55.1%,,1,,7.42,,700000
,,28.6%,,1,,8.98,,700000
,,67.1%,,2,,30.04,,1500000
,,80.9%,,2,,23.07,,1500000
210,210,74.7%,210,2,210,15.81,210,1500000
,,68.1%,,1,,10.94,,700000
,,60.0%,,1,,9.25,,800000
,,57.9%,,1,,9.67,,700000
,,62.5%,,1,,12.29,,800000
,,66.0%,,1,,10.48,,800000
,,61.1%,,1,,9.65,,800000
,,62.6%,,1,,10.98,,800000
,,62.6%,,1,,9.22,,800000
,,56.2%,,1,,10.38,,800000
220,220,69.5%,220,1,220,13.11,220,800000
,,63.0%,,1,,9.19,,800000
,,59.4%,,1,,10.78,,800000
,,67.5%,,1,,12.48,,800000
,,63.7%,,1,,8.90,,800000
,,55.2%,,1,,9.03,,800000
,,59.0%,,1,,11.43,,800000
,,63.1%,,1,,8.28,,800000
,,50.2%,,1,,8.97,,800000
,,58.9%,,1,,10.91,,800000
230,230,59.3%,230,1,230,9.70,230,800000
,,62.7%,,1,,11.89,,800000
,,73.4%,,2,,23.36,,1500000
,,33.0%,,1,,11.05,,800000
,,65.3%,,2,,23.08,,1500000
,,84.0%,,3,,29.61,,2300000
,,79.6%,,2,,21.05,,1600000
,,62.4%,,1,,8.71,,800000
,,52.0%,,1,,9.34,,800000
,,62.5%,,1,,11.74,,800000
240,240,66.0%,240,1,240,9.46,240,800000
,,54.3%,,1,,9.35,,800000
,,62.7%,,1,,11.81,,800000
,,64.8%,,1,,9.37,,800000
,,52.8%,,1,,9.38,,800000
,,65.9%,,1,,11.79,,800000
,,62.7%,,1,,9.22,,800000
,,55.7%,,1,,9.21,,700000
,,60.9%,,1,,11.65,,800000
,,64.1%,,1,,8.96,,800000
250,250,52.8%,250,1,250,9.32,250,800000
,,63.5%,,1,,11.44,,800000
,,61.0%,,1,,8.36,,800000
,,50.5%,,1,,8.16,,800000
,,55.3%,,1,,10.65,,800000
,,57.7%,,1,,8.80,,800000
,,56.3%,,1,,9.92,,800000
,,66.8%,,1,,12.69,,800000
,,62.3%,,1,,9.08,,800000
,,57.2%,,1,,9.49,,800000
260,260,34.5%,260,1,260,12.13,260,800000
,,65.3%,,2,,27.05,,1500000
,,83.4%,,3,,30.20,,2300000
,,78.0%,,2,,20.29,,1500000
,,65.3%,,1,,9.84,,800000
,,63.7%,,1,,12.48,,800000
,,70.7%,,2,,16.55,,1500000
,,71.4%,,1,,12.98,,800000
,,64.6%,,1,,10.02,,800000
,,55.7%,,1,,8.99,,800000
270,270,61.0%,270,1,270,11.81,270,800000
,,58.6%,,1,,8.05,,800000
,,48.0%,,1,,7.96,,800000
,,61.1%,,1,,12.88,,800000
,,56.7%,,1,,7.26,,800000
,,50.8%,,1,,9.60,,800000
,,64.5%,,1,,12.65,,800000
,,62.5%,,1,,8.92,,800000
,,54.9%,,1,,9.37,,800000
,,62.2%,,1,,12.76,,800000
280,280,61.8%,280,1,280,8.73,280,800000
,,55.5%,,1,,9.63,,800000
,,63.8%,,1,,12.77,,800000
,,58.4%,,1,,8.82,,800000
,,49.5%,,1,,23.04,,800000
,,71.6%,,3,,36.75,,2400000
,,86.6%,,3,,36.09,,2400000
,,84.4%,,3,,29.53,,2300000
,,78.1%,,2,,21.65,,1600000
,,65.2%,,1,,10.29,,800000
290,290,69.0%,290,1,290,14.51,290,800000
,,75.0%,,2,,17.41,,1600000
,,46.3%,,1,,14.21,,800000
,,66.1%,,2,,16.18,,1600000
,,73.2%,,1,,14.16,,800000
,,73.0%,,2,,17.56,,1600000
,,56.5%,,1,,13.84,,800000
,,2.8%,,1,,8.57,,800000
END,END,END,END,END,END,END,END,END
