quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,3.9%,,6,,1.73,,0
,,9.6%,,2,,4.28,,0
,,1.9%,,2,,3.59,,348400
,,1.8%,,1,,4.28,,0
,,24.0%,,1,,0.75,,348400
,,24.0%,,1,,0.27,,0
,,1.6%,,1,,2.99,,0
,,1.6%,,1,,0.26,,0
10,10,14.6%,10,1,10,2.85,10,0
,,2.1%,,1,,0.27,,0
,,2.0%,,1,,0.28,,0
,,1.6%,,1,,0.31,,0
,,1.9%,,1,,2.86,,0
,,14.7%,,1,,3.26,,0
,,1.6%,,1,,0.27,,0
,,2.3%,,1,,0.32,,0
,,1.7%,,1,,0.28,,0
,,2.1%,,1,,3.99,,0
20,20,2.0%,20,1,20,3.99,20,355500
,,1.5%,,1,,3.47,,355500
,,29.6%,,1,,0.27,,0
,,14.8%,,1,,0.33,,0
,,29.6%,,1,,0.25,,0
,,1.8%,,1,,0.25,,0
,,1.7%,,1,,0.29,,0
,,1.4%,,1,,0.25,,0
,,16.1%,,1,,2.92,,0
,,2.4%,,1,,0.25,,
30,30,1.8%,30,,30,,30,0
,,,,1,,0.30,,0
,,1.0%,,1,,7.28,,7100
,,6.6%,,2,,0.35,,0
,,15.2%,,1,,3.59,,0
,,2.2%,,1,,4.50,,0
,,16.4%,,1,,0.28,,355500
,,2.0%,,1,,4.50,,0
,,24.9%,,1,,0.33,,355500
,,2.3%,,1,,2.98,,0
40,40,24.9%,40,1,40,0.29,40,0
,,5.0%,,1,,0.39,,0
,,2.6%,,1,,0.69,,112
,,16.0%,,1,,3.04,,0
,,2.6%,,1,,0.38,,0
,,19.5%,,1,,0.35,,0
,,2.1%,,1,,3.10,,0
,,16.7%,,1,,0.36,,0
,,2.6%,,1,,0.35,,0
,,1.9%,,1,,1.95,,78200
50,50,2.1%,50,1,50,3.14,50,0
,,17.3%,,1,,0.34,,80
,,2.3%,,1,,0.34,,0
,,2.1%,,1,,3.13,,0
,,16.5%,,1,,3.26,,0
,,2.6%,,1,,0.36,,0
,,16.7%,,1,,0.41,,0
,,2.5%,,1,,3.26,,0
,,2.2%,,1,,0.34,,0
,,4.0%,,1,,0.38,,0
60,60,15.9%,60,1,60,3.15,60,80
,,4.0%,,1,,0.44,,0
,,3.1%,,1,,0.39,,42700
,,2.3%,,1,,3.20,,42700
,,9.0%,,1,,0.57,,0
,,2.6%,,1,,3.76,,0
,,2.4%,,1,,3.76,,0
,,20.3%,,1,,0.55,,0
,,4.3%,,1,,3.65,,7100
,,2.4%,,1,,3.59,,0
70,70,17.1%,70,1,70,3.27,70,0
,,3.4%,,1,,0.48,,0
