quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,19.3%,,6,,12.27,,800000
,,41.1%,,3,,12.75,,426600
,,41.1%,,2,,6.02,,284400
,,45.2%,,1,,4.22,,142200
,,26.5%,,1,,2.53,,142200
,,18.5%,,1,,2.54,,142200
,,15.4%,,1,,2.54,,142200
,,14.1%,,1,,4.30,,142200
10,10,17.1%,10,1,10,2.74,10,142200
,,22.6%,,1,,2.65,,142200
,,18.1%,,1,,4.17,,177700
,,17.6%,,1,,2.85,,142200
,,17.1%,,1,,2.74,,142200
,,22.6%,,1,,2.63,,142200
,,17.1%,,1,,4.20,,177700
,,16.5%,,1,,2.85,,177700
,,16.6%,,1,,2.69,,142200
,,22.0%,,1,,2.85,,142200
20,20,17.8%,20,1,20,2.64,20,142200
,,17.8%,,1,,2.72,,142200
,,17.3%,,1,,4.16,,142200
,,16.5%,,1,,2.58,,142200
,,21.5%,,1,,2.58,,142200
,,17.7%,,1,,4.14,,142200
,,16.4%,,1,,2.70,,142200
,,21.8%,,1,,4.63,,142200
,,10.0%,,1,,4.25,,142200
,,27.1%,,1,,2.86,,142200
30,30,19.4%,30,1,30,2.42,30,142200
,,14.4%,,1,,5.16,,142200
,,26.6%,,1,,11.93,,284400
,,50.2%,,1,,7.74,,142200
,,51.9%,,1,,3.38,,142200
,,51.6%,,1,,2.69,,142200
,,50.2%,,1,,2.77,,455000
,,51.6%,,1,,4.58,,142200
,,28.3%,,1,,2.77,,455000
,,17.2%,,1,,3.27,,142300
40,40,51.6%,40,1,40,3.27,40,142200
,,18.7%,,1,,3.19,,455000
,,42.9%,,1,,3.12,,142200
,,26.2%,,1,,3.27,,1200000
,,20.8%,,1,,2.75,,142200
,,42.9%,,1,,4.45,,1200000
,,17.1%,,1,,2.84,,142200
,,24.9%,,1,,2.91,,142300
,,17.2%,,1,,4.50,,
,,17.5%,,1,,,,142200
50,50,25.1%,50,1,50,2.80,50,142200
,,22.6%,,,,4.33,,255900
,,,,1,,2.73,,142200
,,17.5%,,1,,2.82,,142200
,,13.3%,,1,,2.62,,255900
,,16.6%,,1,,3.83,,142200
,,22.6%,,1,,2.82,,142200
,,18.2%,,1,,4.58,,142200
,,21.8%,,1,,2.62,,142200
,,28.0%,,1,,2.53,,142200
60,60,17.8%,60,1,60,3.99,60,142200
,,15.6%,,1,,2.45,,142200
,,21.8%,,1,,10.61,,142200
,,9.7%,,1,,2.97,,142200
,,61.9%,,2,,4.81,,142200
,,26.0%,,1,,2.62,,142200
,,21.2%,,1,,2.46,,142200
,,27.4%,,1,,4.55,,177700
,,17.1%,,1,,2.69,,142200
,,17.5%,,1,,2.69,,163600
70,70,14.7%,70,1,70,2.85,70,163600
,,17.1%,,1,,4.35,,177700
,,18.4%,,1,,2.95,,177700
,,24.3%,,1,,2.85,,177700
,,19.7%,,1,,4.66,,177700
,,16.9%,,1,,2.96,,192000
,,25.4%,,1,,12.10,,192000
,,19.1%,,1,,4.81,,206200
,,42.9%,,1,,3.21,,213300
,,19.9%,,1,,3.38,,220400
80,80,17.5%,80,1,80,5.06,80,255900
,,27.5%,,1,,2.66,,227500
,,27.8%,,1,,3.76,,227500
,,51.6%,,1,,4.76,,248800
,,21.5%,,1,,2.82,,455000
,,17.5%,,1,,2.74,,255900
,,51.6%,,1,,2.98,,455000
,,21.5%,,1,,2.82,,800000
,,26.5%,,1,,3.27,,277300
,,20.3%,,1,,3.27,,800000
90,90,21.5%,90,1,90,3.73,90,327000
,,16.7%,,1,,4.79,,348400
,,26.4%,,1,,3.11,,800000
,,20.8%,,1,,3.73,,348400
,,11.1%,,1,,3.06,,362600
,,31.3%,,1,,6.94,,455000
,,51.6%,,1,,4.03,,405200
,,21.9%,,1,,3.73,,426600
,,35.5%,,1,,3.69,,440800
,,33.9%,,1,,7.88,,455000
100,100,51.6%,100,1,100,3.93,100,800000
,,32.8%,,1,,2.94,,504800
,,21.5%,,1,,3.27,,800000
,,21.5%,,1,,4.71,,497700
,,24.2%,,1,,11.75,,1100000
,,22.4%,,1,,4.61,,500000
,,25.7%,,1,,3.30,,600000
,,19.6%,,1,,3.27,,1100000
,,26.1%,,1,,3.73,,800000
,,22.6%,,1,,3.35,,700000
110,110,25.7%,110,1,110,3.73,110,1100000
,,28.0%,,1,,3.81,,700000
,,25.7%,,1,,4.93,,800000
,,21.5%,,1,,15.55,,800000
,,25.0%,,1,,12.11,,800000
,,51.6%,,1,,3.73,,1100000
,,37.7%,,1,,15.55,,800000
,,21.5%,,1,,15.55,,1600000
,,22.4%,,1,,4.56,,1100000
,,28.4%,,1,,3.37,,900000
120,120,25.7%,120,1,120,4.58,120,1200000
,,21.7%,,1,,3.45,,1100000
,,25.7%,,1,,3.73,,1000000
,,22.8%,,1,,4.81,,1100000
,,26.4%,,1,,15.55,,1100000
,,40.6%,,1,,3.92,,1000000
,,30.4%,,1,,15.55,,1200000
,,61.3%,,1,,3.95,,1200000
,,25.7%,,1,,3.88,,1100000
,,37.2%,,1,,15.55,,1100000
130,130,24.1%,130,2,130,4.06,130,2200000
,,25.4%,,1,,4.16,,1100000
,,54.7%,,1,,15.57,,1200000
,,30.4%,,1,,4.99,,1100000
,,30.4%,,1,,4.24,,1100000
,,38.6%,,1,,5.77,,1100000
,,25.7%,,1,,4.21,,1200000
,,27.9%,,1,,4.06,,1200000
,,26.1%,,1,,15.55,,1100000
,,30.4%,,1,,4.06,,1100000
140,140,55.9%,140,1,140,6.82,140,1100000
,,56.2%,,1,,4.06,,1100000
,,47.0%,,1,,4.89,,1700000
,,30.4%,,1,,6.30,,1200000
,,30.4%,,1,,4.06,,1200000
,,33.9%,,2,,4.06,,1200000
,,55.5%,,1,,3.99,,1200000
,,30.5%,,1,,5.93,,1200000
,,24.2%,,1,,4.51,,1700000
,,30.4%,,1,,5.43,,1300000
150,150,40.9%,150,1,150,5.30,150,1700000
,,29.3%,,1,,13.09,,1300000
,,27.2%,,1,,4.35,,1300000
,,30.5%,,1,,5.36,,1700000
,,14.2%,,1,,4.06,,1300000
,,30.5%,,1,,3.84,,1500000
,,55.8%,,1,,9.12,,1600000
,,59.1%,,1,,13.07,,1700000
,,40.6%,,1,,5.30,,1600000
,,30.5%,,1,,7.88,,1700000
160,160,42.9%,160,1,160,5.30,160,6000000
,,40.3%,,1,,6.45,,1700000
,,34.5%,,1,,4.68,,1800000
,,30.5%,,1,,15.30,,1900000
,,53.8%,,1,,5.30,,1900000
,,74.5%,,1,,6.60,,6000000
,,50.9%,,1,,4.48,,2000000
,,30.5%,,1,,13.69,,6000000
,,50.6%,,1,,6.18,,4300000
,,46.5%,,1,,5.30,,2200000
170,170,30.7%,170,1,170,13.99,170,2300000
,,74.5%,,2,,5.30,,2500000
,,61.1%,,1,,5.31,,2500000
,,74.5%,,1,,5.51,,6000000
,,43.5%,,1,,15.86,,2700000
,,31.8%,,1,,13.99,,5600000
,,70.6%,,1,,13.99,,2800000
,,74.5%,,1,,18.24,,6000000
,,41.1%,,1,,5.61,,6300000
,,61.5%,,1,,11.41,,3200000
180,180,74.5%,180,1,180,18.75,180,7300000
,,42.0%,,1,,13.99,,6700000
,,63.5%,,1,,12.92,,7300000
,,76.3%,,1,,22.71,,3400000
,,63.5%,,2,,13.99,,3300000
,,64.9%,,1,,23.04,,6700000
,,70.3%,,1,,9.11,,7300000
,,75.7%,,1,,28.44,,6600000
,,63.5%,,1,,28.44,,6500000
,,57.5%,,2,,16.74,,3300000
190,190,66.5%,190,1,190,23.99,190,3400000
,,76.9%,,2,,28.44,,6900000
,,78.9%,,1,,26.32,,7300000
,,80.1%,,2,,24.98,,7100000
,,78.5%,,2,,8.71,,7300000
,,63.5%,,1,,7.31,,42300000
,,56.7%,,2,,16.87,,8000000
,,63.5%,,1,,23.86,,12800000
,,78.2%,,1,,24.38,,42300000
,,77.8%,,2,,28.44,,13600000
200,200,91.9%,200,2,200,28.69,200,14400000
,,63.3%,,2,,28.44,,42300000
,,81.0%,,2,,30.53,,15100000
,,91.9%,,1,,39.39,,20800000
,,86.6%,,1,,163.37,,22100000
,,91.9%,,2,,49.60,,34200000
,,86.1%,,2,,65.03,,36600000
,,87.2%,,2,,162.05,,40800000
,,90.4%,,2,,115.24,,42300000
,,89.6%,,2,,163.37,,42300000
210,210,84.1%,210,2,210,109.21,210,47700000
,,93.6%,,3,,163.37,,42000000
,,92.7%,,3,,128.13,,41100000
,,91.9%,,3,,126.82,,45500000
,,91.9%,,3,,125.17,,51900000
,,84.0%,,4,,162.05,,55600000
,,92.5%,,5,,162.05,,56400000
,,89.6%,,6,,173.69,,47700000
,,89.6%,,6,,163.37,,47700000
,,93.5%,,6,,113.02,,53800000
220,220,87.1%,220,6,220,163.37,220,43100000
,,94.5%,,6,,181.18,,36900000
,,93.0%,,6,,164.02,,53000000
,,87.2%,,6,,149.77,,56600000
,,94.8%,,6,,162.05,,55600000
,,89.6%,,5,,168.10,,47700000
,,90.2%,,6,,162.05,,52500000
,,94.3%,,6,,163.23,,48800000
,,89.6%,,6,,162.02,,47700000
,,93.7%,,6,,113.02,,36900000
230,230,91.5%,230,6,230,170.98,230,43400000
,,87.3%,,6,,113.02,,36900000
,,92.9%,,6,,182.84,,40400000
,,90.2%,,6,,140.92,,38800000
,,93.5%,,6,,136.56,,37400000
,,92.8%,,6,,105.93,,27600000
,,90.2%,,6,,139.85,,38200000
,,93.7%,,6,,113.02,,36900000
,,93.1%,,6,,128.09,,37200000
,,81.3%,,6,,113.02,,36800000
240,240,92.9%,240,6,240,115.99,240,37600000
,,90.2%,,6,,117.72,,36900000
,,92.2%,,6,,124.43,,37100000
,,90.2%,,6,,114.40,,35200000
,,93.0%,,5,,105.93,,34600000
,,83.1%,,6,,120.27,,27600000
,,92.0%,,6,,103.31,,33500000
,,93.5%,,6,,125.78,,31500000
,,81.3%,,6,,105.93,,29200000
,,85.3%,,6,,52.30,,11400000
250,250,92.3%,250,6,250,118.25,250,29100000
,,82.3%,,6,,105.93,,27600000
,,91.6%,,6,,104.73,,29100000
,,81.3%,,5,,94.81,,27600000
,,90.0%,,6,,100.86,,29200000
,,81.3%,,6,,105.93,,28200000
,,82.2%,,3,,102.37,,28000000
,,92.1%,,6,,87.10,,27800000
,,91.6%,,5,,92.30,,27600000
,,90.7%,,6,,106.95,,26800000
260,260,91.0%,260,5,260,89.75,260,26300000
,,81.3%,,6,,52.30,,21800000
,,90.9%,,6,,93.40,,11400000
,,89.7%,,6,,44.93,,20100000
,,82.3%,,5,,81.89,,10900000
,,90.0%,,5,,75.61,,23300000
,,78.3%,,6,,52.30,,22100000
,,90.2%,,6,,71.80,,11400000
,,89.2%,,6,,52.30,,18600000
,,82.3%,,5,,92.31,,14900000
270,270,90.3%,270,3,270,74.90,270,11400000
,,89.4%,,3,,61.66,,11300000
,,82.3%,,4,,56.94,,15200000
,,85.2%,,4,,52.30,,15000000
,,88.1%,,3,,42.64,,11400000
,,71.1%,,3,,55.33,,11100000
,,87.8%,,4,,53.01,,11200000
,,82.3%,,3,,26.22,,10600000
,,83.4%,,3,,44.93,,10900000
,,85.3%,,3,,45.71,,11500000
280,280,85.6%,280,3,280,36.52,280,11600000
,,83.9%,,3,,44.93,,7800000
,,68.8%,,3,,43.15,,10900000
,,84.2%,,3,,44.90,,11500000
,,82.6%,,3,,35.18,,11300000
,,81.0%,,3,,35.68,,7600000
,,80.3%,,3,,44.93,,11600000
,,85.2%,,2,,33.74,,11600000
,,78.9%,,3,,34.44,,11500000
,,84.2%,,3,,35.49,,10900000
290,290,79.0%,290,3,290,44.93,290,7600000
,,79.3%,,3,,35.76,,10600000
,,84.4%,,2,,27.85,,7400000
,,84.7%,,3,,26.22,,10900000
,,58.6%,,2,,25.42,,10800000
,,87.2%,,2,,34.50,,10600000
END,END,81.8%,END,3,END,33.40,END,11100000
,,77.7%,,3,,26.22,,10900000
,,78.3%,,2,,37.78,,10600000
,,76.2%,,3,,40.44,,10900000
,,83.5%,,3,,24.07,,7300000
,,82.0%,,3,,32.98,,7200000
,,79.9%,,2,,25.19,,10600000
,,79.7%,,2,,27.12,,7100000
,,78.9%,,2,,3.21,,7000000
,,78.9%,,3,,26.22,,10600000
,,58.5%,,2,,25.50,,7000000
,,81.6%,,3,,36.28,,6900000
,,70.9%,,3,,32.20,,10600000
,,69.5%,,2,,26.22,,10600000
,,79.6%,,1,,28.07,,10600000
,,END,,2,,25.68,,10700000
,,,,2,,25.86,,10800000
,,,,2,,2.69,,10700000
,,,,3,,37.81,,END
,,,,3,,40.20,,
,,,,3,,33.40,,
,,,,3,,33.40,,
,,,,3,,44.39,,
,,,,3,,34.77,,
,,,,END,,END,,
