quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,3.5%,,6,,1.59,,85300
,,4.6%,,2,,0.87,,28400
,,10.5%,,2,,0.92,,28400
,,2.7%,,1,,0.36,,14200
,,,,,,,,
,,4.5%,,2,,0.79,,28400
,,2.2%,,1,,0.37,,14200
,,,,,,,,
10,10,2.2%,10,1,10,0.39,10,14200
,,3.1%,,1,,0.49,,14200
,,2.0%,,1,,0.33,,14200
,,2.1%,,1,,0.35,,14200
,,1.9%,,1,,0.32,,14200
,,2.7%,,1,,0.42,,14200
,,1.9%,,1,,0.32,,14200
,,1.9%,,1,,0.32,,14200
,,2.0%,,1,,0.34,,14200
,,2.6%,,1,,0.45,,14200
20,20,1.9%,20,1,20,0.31,20,14200
,,1.9%,,1,,0.31,,14200
,,2.0%,,1,,0.34,,14200
,,2.9%,,1,,0.46,,14200
,,2.0%,,1,,0.34,,14200
,,2.1%,,1,,0.34,,14200
,,2.0%,,1,,0.34,,14200
,,2.8%,,1,,0.45,,14200
,,1.7%,,1,,0.33,,14200
,,1.1%,,1,,0.33,,14200
30,30,4.2%,30,2,30,0.90,30,28400
,,7.6%,,1,,0.41,,14200
,,2.7%,,1,,0.48,,14200
,,2.4%,,1,,0.39,,14200
,,2.2%,,1,,0.37,,14200
,,3.0%,,1,,0.50,,14200
,,2.2%,,1,,0.39,,14200
,,2.4%,,1,,0.40,,14200
,,3.1%,,1,,0.51,,14200
,,3.1%,,1,,0.50,,14300
40,40,3.0%,40,1,40,0.50,40,14200
,,3.0%,,1,,0.50,,14200
,,2.4%,,1,,0.40,,14200
,,2.3%,,1,,0.36,,14200
,,2.8%,,1,,0.47,,14200
,,2.0%,,1,,0.35,,14200
,,2.0%,,1,,0.34,,14200
,,2.9%,,1,,0.47,,14300
,,2.1%,,1,,0.37,,14200
,,2.1%,,1,,0.35,,14200
50,50,2.9%,50,1,50,0.47,50,14200
,,2.1%,,1,,0.35,,14200
,,2.0%,,1,,0.35,,14200
,,3.0%,,1,,0.47,,14200
,,2.0%,,1,,0.34,,14200
,,2.1%,,1,,0.36,,14200
,,2.6%,,1,,0.48,,14200
,,2.4%,,1,,0.35,,14200
,,2.1%,,1,,0.37,,14300
,,1.6%,,1,,0.47,,14200
60,60,2.9%,60,1,60,0.62,60,14200
,,5.9%,,1,,0.48,,14200
,,3.5%,,1,,0.55,,14200
,,3.6%,,1,,0.58,,14200
,,2.5%,,1,,0.43,,14200
,,3.5%,,1,,0.59,,14300
,,2.4%,,1,,0.39,,14200
,,2.9%,,1,,0.51,,42700
,,4.1%,,1,,0.70,,42700
,,3.4%,,1,,0.51,,42700
70,70,2.9%,70,1,70,0.50,70,49800
,,3.4%,,1,,0.60,,49800
,,2.8%,,1,,0.44,,49800
,,2.7%,,1,,0.44,,64000
,,3.4%,,1,,0.54,,64000
,,2.6%,,1,,0.45,,78200
,,2.8%,,1,,0.47,,78200
,,3.5%,,1,,0.58,,92400
,,3.1%,,1,,0.52,,92400
,,2.9%,,1,,0.47,,92400
80,80,3.6%,80,1,80,0.61,80,106600
,,2.9%,,1,,0.49,,92400
,,3.0%,,1,,0.49,,99500
,,3.4%,,1,,0.59,,120900
,,3.0%,,1,,0.50,,128000
,,3.4%,,1,,0.56,,149300
,,4.2%,,1,,0.66,,163500
,,3.3%,,1,,0.63,,199100
,,4.2%,,1,,0.63,,220400
,,2.7%,,1,,0.75,,220400
90,90,5.4%,90,1,90,1.28,90,220400
,,12.4%,,1,,0.92,,213300
,,7.5%,,1,,1.26,,206200
,,5.2%,,1,,0.76,,241800
,,4.1%,,1,,0.73,,234600
,,5.1%,,1,,0.84,,241700
,,5.1%,,1,,0.81,,263000
,,4.9%,,1,,0.84,,298600
,,6.0%,,1,,0.94,,305700
,,4.8%,,1,,0.82,,319900
100,100,4.7%,100,1,100,0.79,100,348400
,,5.4%,,1,,0.88,,383900
,,5.2%,,1,,0.88,,398100
,,5.4%,,1,,0.90,,433700
,,5.7%,,1,,1.00,,462100
,,8.4%,,1,,1.30,,490500
,,5.6%,,1,,0.99,,500000
,,8.2%,,1,,1.38,,600000
,,8.6%,,1,,1.37,,600000
,,7.9%,,1,,1.31,,600000
110,110,7.5%,110,1,110,1.32,110,600000
,,11.3%,,1,,1.87,,600000
,,8.6%,,1,,1.41,,700000
,,8.5%,,1,,1.47,,700000
,,7.6%,,1,,1.19,,700000
,,7.4%,,1,,1.25,,700000
,,7.4%,,1,,1.19,,600000
,,7.1%,,1,,1.16,,700000
,,7.1%,,1,,1.22,,700000
,,4.3%,,1,,1.17,,700000
120,120,14.7%,120,1,120,3.50,120,700000
,,28.8%,,1,,2.07,,800000
,,7.4%,,1,,1.18,,700000
,,7.1%,,1,,1.20,,800000
,,7.7%,,1,,1.27,,800000
,,8.2%,,1,,1.31,,800000
,,7.4%,,1,,1.31,,800000
,,8.5%,,1,,1.33,,800000
,,7.6%,,1,,1.34,,800000
,,9.3%,,1,,1.50,,800000
130,130,8.6%,130,1,130,1.46,130,800000
,,8.7%,,1,,1.39,,800000
,,8.1%,,1,,1.46,,700000
,,8.5%,,1,,1.30,,700000
,,8.3%,,1,,1.39,,700000
,,8.2%,,1,,1.32,,700000
,,7.5%,,1,,1.30,,700000
,,8.2%,,1,,1.30,,700000
,,8.3%,,1,,1.41,,700000
,,7.1%,,1,,1.13,,700000
140,140,6.6%,140,1,140,1.11,140,600000
,,6.9%,,1,,1.15,,600000
,,6.8%,,1,,1.15,,600000
,,7.0%,,1,,1.10,,600000
,,6.7%,,1,,1.15,,600000
,,7.0%,,1,,1.13,,600000
,,6.7%,,1,,1.14,,600000
,,11.8%,,1,,2.32,,600000
,,7.9%,,1,,1.22,,600000
,,4.4%,,1,,1.18,,700000
150,150,9.0%,150,1,150,1.88,150,700000
,,36.9%,,2,,3.26,,1200000
,,8.6%,,1,,1.25,,600000
,,7.4%,,1,,1.20,,600000
,,7.4%,,1,,1.25,,600000
,,,,,,,,
,,5.8%,,1,,1.09,,600000
,,7.6%,,1,,1.22,,600000
,,7.1%,,1,,1.21,,700000
,,8.2%,,1,,1.34,,700000
160,160,12.6%,160,2,160,2.38,160,1300000
,,,,,,,,
,,7.2%,,1,,1.29,,600000
,,7.5%,,1,,1.23,,600000
,,7.1%,,1,,1.23,,600000
,,7.6%,,1,,1.21,,600000
,,6.9%,,1,,1.22,,600000
,,6.7%,,1,,1.07,,600000
,,6.3%,,1,,1.03,,600000
,,6.5%,,1,,1.06,,500000
170,170,6.2%,170,1,170,1.06,170,600000
,,6.7%,,1,,1.08,,600000
,,6.4%,,1,,1.08,,500000
,,6.5%,,1,,1.15,,600000
,,7.2%,,1,,1.08,,600000
,,6.1%,,1,,1.02,,500000
,,6.2%,,1,,1.04,,500000
,,6.2%,,1,,1.01,,500000
,,6.4%,,1,,1.06,,500000
,,3.2%,,1,,1.00,,500000
180,180,21.6%,180,2,180,4.19,180,1000000
,,25.3%,,1,,1.77,,511900
,,6.3%,,1,,1.01,,511900
,,5.9%,,1,,1.03,,500000
,,6.3%,,1,,1.00,,500000
,,6.8%,,1,,1.09,,500000
,,6.2%,,1,,1.04,,600000
,,6.2%,,1,,1.08,,600000
,,7.5%,,1,,1.23,,500000
,,6.7%,,1,,1.13,,500000
190,190,7.1%,190,1,190,1.19,190,500000
,,7.7%,,1,,1.23,,500000
,,7.0%,,1,,1.25,,600000
,,7.0%,,1,,1.17,,600000
,,41.6%,,1,,15.47,,500000
,,18.6%,,1,,1.16,,500000
,,6.0%,,1,,0.97,,500000
,,5.8%,,1,,0.96,,500000
,,5.6%,,1,,0.99,,500000
,,6.3%,,1,,0.99,,500000
200,200,6.3%,200,1,200,1.07,200,500000
,,6.0%,,1,,0.96,,504800
,,5.7%,,1,,0.97,,500000
,,6.6%,,1,,1.09,,500000
,,5.8%,,1,,0.98,,500000
,,6.1%,,1,,1.00,,500000
,,8.0%,,1,,1.59,,511900
,,6.6%,,1,,1.04,,497700
,,7.0%,,1,,1.03,,490500
,,3.2%,,1,,0.95,,490500
210,210,11.2%,210,1,210,2.42,210,504800
,,29.0%,,2,,2.25,,900000
,,6.3%,,1,,0.95,,483400
,,5.7%,,1,,0.95,,483400
,,6.1%,,1,,0.99,,497700
,,6.5%,,1,,1.11,,476300
,,5.8%,,1,,1.02,,462100
,,7.1%,,1,,1.11,,469200
,,6.0%,,1,,1.06,,447900
,,7.1%,,1,,1.07,,476300
220,220,6.6%,220,1,220,1.15,220,476300
,,6.8%,,1,,1.10,,483400
,,6.1%,,1,,1.06,,476300
,,6.8%,,1,,1.09,,483400
,,,,,,,,
,,9.5%,,2,,1.76,,1000000
,,,,,,,,
,,5.5%,,1,,0.97,,511900
,,5.8%,,1,,0.95,,500000
,,6.1%,,1,,1.01,,497700
230,230,5.7%,230,1,230,0.95,230,469200
,,5.4%,,1,,0.91,,476300
,,5.6%,,1,,1.00,,462100
,,6.1%,,1,,0.95,,483400
,,6.2%,,1,,1.03,,490500
,,5.6%,,1,,0.99,,497700
,,6.1%,,1,,0.96,,504800
,,6.1%,,1,,0.99,,483400
,,5.7%,,1,,0.98,,497700
,,3.4%,,1,,1.02,,483400
240,240,11.6%,240,2,240,2.75,240,900000
,,11.8%,,1,,1.06,,469200
,,6.5%,,1,,0.96,,483400
,,6.1%,,1,,1.01,,483400
,,6.3%,,1,,1.10,,483400
,,6.7%,,1,,1.07,,476300
,,6.9%,,1,,1.15,,490500
,,7.0%,,1,,1.20,,490500
,,7.1%,,1,,1.11,,483400
,,6.6%,,1,,1.12,,469200
250,250,6.5%,250,1,250,1.10,250,462100
,,6.3%,,1,,1.04,,462100
,,6.3%,,1,,1.00,,447900
,,5.8%,,1,,0.95,,462100
,,5.5%,,1,,0.94,,476300
,,6.2%,,1,,0.99,,476300
,,5.7%,,1,,0.97,,476300
,,6.0%,,1,,0.98,,476300
,,5.8%,,1,,0.99,,490500
,,6.0%,,1,,1.00,,483400
260,260,5.8%,260,1,260,0.96,260,497700
,,5.9%,,1,,0.98,,483400
,,5.7%,,1,,0.94,,462100
,,5.5%,,1,,0.92,,490500
,,5.9%,,1,,0.99,,497700
,,9.7%,,1,,1.90,,483400
,,7.3%,,1,,1.01,,483400
,,6.0%,,1,,1.01,,462100
,,5.6%,,1,,0.92,,462100
,,3.3%,,1,,0.92,,462100
270,270,9.0%,270,1,270,2.07,270,455000
,,31.7%,,1,,2.60,,455000
,,7.6%,,1,,1.23,,469200
,,8.1%,,1,,1.43,,455000
,,8.4%,,1,,1.35,,447900
,,9.0%,,1,,1.33,,447900
,,6.1%,,1,,1.04,,440800
,,6.8%,,1,,1.07,,447900
,,6.0%,,1,,1.05,,440800
,,6.5%,,1,,1.03,,447900
280,280,6.2%,280,1,280,1.08,280,469200
,,6.2%,,1,,0.96,,476300
,,5.6%,,1,,0.95,,490500
,,5.7%,,1,,0.96,,497700
,,6.1%,,1,,1.05,,490500
,,6.1%,,1,,0.96,,483400
,,5.8%,,1,,0.98,,476300
,,5.5%,,1,,0.94,,469200
,,6.5%,,1,,1.06,,469200
,,7.3%,,1,,1.17,,469200
290,290,3.9%,290,1,290,1.14,290,469200
,,11.6%,,1,,1.02,,469200
,,7.5%,,1,,1.10,,476300
,,6.2%,,1,,0.96,,469200
,,5.4%,,1,,0.92,,476300
,,5.5%,,1,,0.92,,476300
,,4.1%,,1,,0.91,,469200
,,0.3%,,1,,0.94,,462100
END,END,END,END,END,END,END,END,END
