quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,11.3%,,3,,6.11,,426600
,,7.3%,,1,,7.00,,213300
,,7.3%,,1,,2.79,,71100
,,28.6%,,1,,2.06,,71100
,,28.6%,,1,,2.41,,71100
,,26.1%,,1,,1.70,,71100
,,14.8%,,1,,1.70,,71100
,,10.6%,,1,,1.36,,71100
10,10,8.4%,10,1,10,2.35,10,71100
,,13.8%,,1,,1.38,,71100
,,8.9%,,1,,1.64,,71100
,,9.1%,,1,,1.49,,71100
,,14.9%,,1,,2.58,,71100
,,8.9%,,1,,1.37,,71100
,,50.6%,,1,,1.41,,71100
,,50.6%,,1,,1.34,,5000000
,,8.3%,,1,,2.31,,71100
,,8.2%,,1,,1.41,,5000000
20,20,12.7%,20,1,20,8.32,20,71100
,,12.7%,,1,,1.39,,71100
,,9.3%,,1,,8.32,,71100
,,8.5%,,1,,1.19,,71100
,,7.4%,,1,,1.90,,92500
,,10.8%,,1,,1.90,,71100
,,7.5%,,1,,1.91,,71100
,,7.3%,,1,,1.44,,71100
,,7.3%,,1,,1.19,,71100
,,11.7%,,1,,1.91,,71100
30,30,8.0%,30,1,30,1.26,30,71100
,,16.0%,,2,,1.22,,142200
,,35.9%,,1,,1.93,,71100
,,8.0%,,1,,1.27,,71100
,,9.2%,,1,,3.78,,71100
,,8.0%,,1,,2.04,,71100
,,12.1%,,1,,1.40,,71100
,,9.5%,,1,,1.38,,71100
,,12.8%,,1,,2.01,,71100
,,9.2%,,1,,1.56,,71300
40,40,9.4%,40,1,40,2.06,40,92500
,,20.5%,,1,,1.53,,92500
,,11.0%,,1,,6.26,,71100
,,9.1%,,1,,6.26,,170600
,,20.5%,,1,,2.06,,71100
,,7.7%,,1,,12.97,,71100
,,10.7%,,1,,1.52,,71100
,,8.0%,,1,,12.97,,71100
,,7.3%,,1,,1.44,,71100
,,10.7%,,1,,1.44,,71300
50,50,7.3%,50,1,50,1.90,50,71100
,,11.5%,,1,,1.41,,71100
,,8.1%,,1,,1.45,,71100
,,12.8%,,1,,1.22,,71100
,,7.6%,,1,,1.28,,71100
,,12.8%,,1,,5.70,,71100
,,10.9%,,1,,1.29,,71100
,,7.7%,,1,,5.70,,170600
,,9.0%,,1,,1.30,,71100
,,15.4%,,1,,1.30,,170600
60,60,12.1%,60,1,60,1.89,60,71100
,,8.0%,,1,,1.91,,71300
,,7.6%,,1,,1.26,,
,,,,1,,1.91,,376800
,,27.0%,,,,1.35,,71100
,,12.4%,,2,,2.06,,71100
,,9.7%,,1,,1.41,,71100
,,8.0%,,1,,1.27,,71100
,,8.8%,,1,,1.41,,92500
,,10.5%,,1,,1.26,,71100
70,70,14.2%,70,1,70,,70,92500
,,15.4%,,1,,6.43,,92500
,,9.2%,,1,,1.93,,99500
,,11.6%,,1,,2.25,,99500
,,15.4%,,1,,6.26,,99500
,,9.3%,,1,,1.39,,99500
,,13.6%,,1,,2.26,,376800
,,15.7%,,1,,1.44,,113800
,,10.4%,,1,,1.48,,113800
,,12.8%,,1,,6.26,,376800
80,80,13.4%,80,1,80,1.69,80,128000
,,9.6%,,1,,2.36,,128000
,,10.7%,,1,,1.44,,128000
,,12.8%,,1,,1.47,,700000
,,11.1%,,1,,1.93,,170600
,,8.4%,,1,,2.39,,142200
,,13.1%,,1,,1.61,,156400
,,9.0%,,1,,1.93,,156400
,,10.1%,,1,,1.66,,170600
,,15.7%,,1,,1.67,,184800
90,90,11.8%,90,1,90,1.62,90,270200
,,10.3%,,1,,1.41,,284400
,,9.1%,,1,,2.74,,700000
,,15.7%,,1,,2.18,,284400
,,8.0%,,1,,1.44,,284400
,,15.4%,,1,,2.21,,284400
,,15.4%,,1,,1.41,,700000
,,21.4%,,1,,1.67,,305700
,,14.7%,,1,,2.09,,376800
,,15.5%,,1,,1.63,,313000
100,100,9.9%,100,1,100,2.36,100,305700
,,15.4%,,1,,2.74,,334100
,,12.5%,,1,,3.51,,355500
,,12.8%,,1,,2.06,,1100000
,,14.4%,,1,,2.70,,362600
,,11.7%,,1,,2.74,,376800
,,15.5%,,1,,1.93,,405200
,,12.4%,,1,,2.64,,412300
,,14.9%,,1,,2.08,,440800
,,15.7%,,1,,2.03,,433700
110,110,16.8%,110,1,110,2.51,110,497700
,,15.5%,,1,,2.95,,497700
,,12.2%,,1,,1.93,,1100000
,,17.8%,,1,,1.91,,500000
,,12.2%,,1,,3.42,,500000
,,15.7%,,1,,2.43,,700000
,,12.8%,,1,,2.16,,600000
,,16.5%,,1,,2.95,,600000
,,12.6%,,1,,2.89,,1100000
,,23.4%,,1,,2.74,,700000
120,120,21.8%,120,1,120,2.10,120,700000
,,12.9%,,1,,2.66,,700000
,,16.4%,,1,,2.95,,600000
,,12.6%,,1,,2.05,,1200000
,,16.5%,,1,,2.10,,600000
,,15.5%,,1,,5.16,,700000
,,13.1%,,1,,2.74,,700000
,,9.5%,,1,,2.01,,800000
,,19.0%,,1,,2.78,,1200000
,,41.4%,,1,,2.62,,1100000
130,130,21.2%,130,2,130,2.07,130,1600000
,,16.5%,,1,,2.10,,900000
,,15.5%,,1,,2.66,,900000
,,19.7%,,1,,5.75,,900000
,,19.0%,,1,,2.62,,1000000
,,17.2%,,1,,2.95,,1200000
,,25.3%,,1,,2.30,,1000000
,,16.5%,,1,,2.33,,1100000
,,17.2%,,1,,3.05,,1100000
,,20.7%,,1,,2.68,,1100000
140,140,25.3%,140,1,140,3.62,140,1100000
,,17.8%,,1,,2.62,,1000000
,,19.4%,,1,,2.90,,1000000
,,16.4%,,1,,2.95,,2800000
,,19.8%,,1,,3.65,,1000000
,,25.3%,,1,,2.83,,1200000
,,16.5%,,1,,2.92,,1000000
,,15.8%,,1,,4.78,,1000000
,,18.7%,,1,,2.62,,2800000
,,17.5%,,1,,2.60,,1000000
150,150,15.6%,150,1,150,4.78,150,1000000
,,19.1%,,1,,2.68,,1100000
,,25.3%,,1,,2.66,,1100000
,,16.1%,,1,,2.60,,1200000
