quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,10.2%,,1,,1.59,,355500
,,9.5%,,1,,1.78,,355500
,,9.5%,,,,,,
,,10.9%,,1,,2.43,,355500
,,,,1,,1.62,,355500
,,12.3%,,1,,1.78,,355500
,,10.4%,,1,,1.78,,355500
,,10.6%,,1,,1.79,,355500
,,11.8%,,1,,2.24,,355500
10,10,10.3%,10,1,10,1.73,10,355500
,,11.8%,,1,,1.79,,355500
,,11.1%,,1,,2.24,,455000
,,9.8%,,1,,1.63,,355500
,,10.7%,,1,,1.65,,455000
,,13.0%,,1,,2.35,,355500
,,9.7%,,1,,1.64,,355500
,,36.8%,,1,,1.65,,355500
,,9.8%,,1,,3.00,,355500
,,9.7%,,1,,3.63,,355500
20,20,36.8%,20,1,20,4.93,20,700000
,,13.7%,,1,,3.00,,355500
,,10.4%,,1,,2.98,,700000
,,10.4%,,1,,2.98,,700000
,,6.0%,,2,,1.91,,700000
,,17.4%,,1,,2.05,,355500
,,46.5%,,1,,2.93,,355500
,,19.4%,,1,,2.22,,355500
,,11.9%,,1,,2.23,,355500
,,13.1%,,1,,2.45,,355500
30,30,16.7%,30,1,30,2.19,30,355500
,,13.9%,,1,,1.98,,355600
,,13.4%,,1,,1.77,,355500
,,14.5%,,1,,2.28,,355500
,,12.6%,,1,,1.77,,355500
,,13.4%,,1,,2.50,,355500
,,15.5%,,1,,1.77,,355500
,,14.1%,,1,,2.58,,355500
,,15.0%,,1,,1.80,,355500
,,13.3%,,1,,2.58,,355600
40,40,15.0%,40,1,40,1.64,40,355500
,,11.2%,,1,,1.66,,355500
,,10.6%,,1,,2.22,,355500
,,15.1%,,1,,1.74,,355500
,,10.4%,,1,,1.72,,355500
,,10.0%,,1,,2.31,,355500
,,12.5%,,1,,1.69,,355500
,,11.3%,,1,,2.22,,355500
,,9.9%,,1,,1.60,,355500
