quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,3.5%,,6,,1.90,,700000
,,9.7%,,3,,1.68,,900000
,,16.6%,,1,,1.50,,476300
,,9.1%,,1,,1.34,,600000
,,12.5%,,1,,2.23,,700000
,,16.0%,,1,,2.52,,800000
,,16.3%,,1,,2.91,,1000000
,,15.4%,,1,,3.12,,1100000
10,10,27.5%,10,1,10,4.53,10,1200000
,,52.9%,,1,,11.73,,1200000
,,34.8%,,1,,2.88,,1300000
,,15.9%,,1,,2.56,,1400000
,,16.6%,,1,,2.79,,1500000
,,16.2%,,1,,2.74,,1600000
,,18.3%,,1,,3.07,,1800000
,,18.3%,,1,,3.24,,1800000
,,9.5%,,1,,3.11,,1900000
,,35.8%,,1,,4.97,,2000000
20,20,60.8%,20,1,20,13.48,20,2200000
,,51.1%,,2,,6.25,,4500000
,,22.3%,,1,,3.05,,2200000
,,19.2%,,1,,3.32,,2300000
,,20.6%,,1,,3.32,,2400000
,,52.8%,,1,,16.35,,2500000
,,10.5%,,1,,3.88,,2600000
,,52.9%,,2,,10.11,,5300000
,,42.6%,,1,,4.00,,2700000
,,24.8%,,1,,4.43,,2900000
30,30,63.7%,30,1,30,22.06,30,3100000
,,58.4%,,2,,7.97,,5900000
,,32.0%,,1,,4.17,,2900000
,,24.9%,,1,,4.25,,3100000
,,47.6%,,1,,21.66,,3300000
,,57.6%,,2,,13.10,,6700000
,,64.1%,,2,,10.18,,6700000
,,72.3%,,1,,16.90,,3400000
,,46.7%,,1,,5.06,,3600000
,,31.0%,,1,,5.15,,3700000
40,40,31.1%,40,1,40,5.29,40,3900000
,,43.0%,,1,,17.81,,3900000
,,55.7%,,2,,11.49,,7900000
,,69.2%,,2,,12.41,,7800000
,,73.5%,,1,,16.12,,4000000
,,51.7%,,1,,6.63,,4200000
,,40.5%,,1,,6.55,,4300000
,,59.8%,,1,,17.58,,4400000
,,24.8%,,1,,5.98,,4600000
,,61.9%,,2,,14.34,,9000000
50,50,50.3%,50,1,50,16.90,50,4500000
,,75.1%,,2,,18.41,,9200000
,,79.4%,,2,,24.15,,9300000
,,65.7%,,2,,13.80,,9300000
,,47.7%,,1,,16.83,,4700000
,,59.7%,,2,,14.81,,9700000
