quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.1%,,6,,0.61,,0
,,1.9%,,3,,0.34,,0
,,2.8%,,1,,0.24,,0
,,1.0%,,1,,0.14,,0
,,0.9%,,1,,0.15,,0
,,0.9%,,1,,0.15,,0
,,1.0%,,1,,0.17,,0
,,1.2%,,1,,0.21,,0
10,10,0.5%,10,1,10,0.17,10,0
,,4.8%,,1,,0.42,,0
,,1.7%,,1,,0.24,,0
,,1.5%,,1,,0.25,,0
,,1.3%,,1,,0.23,,0
,,1.5%,,1,,0.24,,0
,,1.7%,,1,,0.32,,0
,,2.1%,,1,,0.32,,0
,,2.0%,,1,,0.36,,0
,,1.4%,,1,,0.38,,0
20,20,4.3%,20,1,20,0.36,20,0
,,2.5%,,1,,0.37,,0
,,2.4%,,1,,0.40,,0
,,2.3%,,1,,0.39,,0
,,2.4%,,1,,0.40,,0
,,2.8%,,1,,0.45,,0
,,2.6%,,1,,0.45,,0
,,2.7%,,1,,0.47,,0
,,1.4%,,1,,0.50,,0
,,8.5%,,2,,2.42,,0
30,30,11.9%,30,1,30,0.72,30,0
,,3.1%,,1,,0.55,,0
,,3.4%,,1,,0.54,,0
,,3.2%,,1,,0.58,,0
,,4.0%,,1,,0.59,,0
,,3.5%,,1,,0.66,,0
,,1.9%,,1,,0.70,,0
,,14.5%,,2,,1.46,,0
,,6.4%,,1,,0.85,,0
,,4.9%,,1,,0.79,,0
40,40,4.4%,40,1,40,0.77,40,0
,,5.3%,,1,,0.88,,0
,,5.5%,,1,,0.89,,0
,,5.2%,,1,,0.88,,0
,,5.7%,,1,,0.97,,0
,,3.2%,,1,,0.88,,0
,,11.6%,,1,,1.13,,0
,,7.9%,,1,,1.07,,0
,,6.6%,,1,,1.13,,0
,,6.6%,,1,,1.11,,0
50,50,7.2%,50,1,50,1.14,50,0
,,7.5%,,1,,1.26,,0
,,7.9%,,1,,1.32,,0
,,7.2%,,1,,1.28,,0
,,5.0%,,1,,1.40,,0
,,15.5%,,1,,1.71,,0
,,12.6%,,1,,1.64,,0
,,5.9%,,1,,1.64,,0
,,15.7%,,1,,3.57,,0
,,43.5%,,2,,4.66,,0
60,60,16.4%,60,1,60,2.38,60,0
,,12.2%,,1,,2.10,,0
,,13.6%,,1,,2.25,,0
,,6.4%,,1,,1.67,,0
,,14.6%,,1,,1.60,,0
,,11.5%,,1,,1.57,,0
,,10.4%,,1,,1.70,,0
,,11.3%,,1,,1.88,,0
,,11.1%,,1,,1.83,,0
,,9.8%,,1,,1.67,,0
70,70,11.5%,70,1,70,1.96,70,0
,,8.5%,,1,,1.54,,0
,,5.6%,,1,,1.51,,0
,,11.1%,,1,,1.39,,0
,,10.6%,,1,,1.27,,0
,,7.9%,,1,,1.23,,0
,,7.8%,,1,,1.31,,0
,,7.4%,,1,,1.27,,0
,,7.7%,,1,,1.25,,0
,,7.3%,,1,,1.26,,0
80,80,6.8%,80,1,80,1.27,80,0
,,4.6%,,1,,1.19,,0
,,14.8%,,1,,1.42,,0
,,8.2%,,1,,1.17,,0
,,7.4%,,1,,1.22,,0
,,7.7%,,1,,1.34,,0
,,7.9%,,1,,1.26,,0
,,4.4%,,1,,1.22,,0
,,9.8%,,1,,2.37,,0
,,6.5%,,1,,1.37,,0
90,90,24.9%,90,2,90,2.86,90,0
,,9.6%,,1,,1.27,,0
,,8.8%,,1,,1.45,,0
,,11.4%,,1,,1.87,,0
,,7.6%,,1,,1.25,,0
,,10.3%,,1,,1.68,,0
,,9.6%,,1,,1.64,,0
,,10.2%,,1,,1.62,,0
,,10.7%,,1,,1.87,,0
,,5.6%,,1,,1.66,,0
100,100,12.5%,100,1,100,1.25,100,0
,,9.0%,,1,,1.22,,0
,,7.7%,,1,,1.29,,0
,,7.5%,,1,,1.25,,0
,,7.1%,,1,,1.20,,0
,,8.3%,,1,,1.36,,0
,,7.4%,,1,,1.23,,0
,,6.4%,,1,,1.25,,0
,,5.2%,,1,,1.34,,0
,,14.8%,,1,,1.49,,0
110,110,9.7%,110,1,110,1.36,110,0
,,8.2%,,1,,1.39,,0
,,8.2%,,1,,1.34,,0
,,8.4%,,1,,1.40,,0
,,7.9%,,1,,1.40,,0
,,9.2%,,1,,1.42,,0
,,4.7%,,1,,1.40,,0
,,6.5%,,1,,2.44,,0
,,22.2%,,2,,2.73,,0
,,11.6%,,1,,1.47,,0
120,120,8.3%,120,1,120,1.46,120,0
,,8.7%,,1,,1.39,,0
,,9.2%,,1,,1.49,,0
,,9.1%,,1,,1.52,,0
,,8.9%,,1,,1.52,,0
,,8.9%,,1,,1.52,,0
,,5.2%,,1,,1.65,,0
,,24.4%,,2,,3.03,,0
,,12.9%,,1,,1.57,,0
,,10.9%,,1,,1.85,,112
130,130,12.9%,130,1,130,2.43,130,0
,,11.4%,,1,,1.60,,0
,,9.8%,,1,,1.61,,0
,,10.0%,,1,,1.72,,0
,,9.6%,,1,,1.63,,0
,,4.8%,,1,,1.72,,0
,,16.9%,,1,,2.07,,0
,,12.8%,,1,,1.75,,0
,,10.5%,,1,,1.70,,0
,,10.9%,,1,,1.83,,0
140,140,11.8%,140,1,140,1.97,140,0
,,11.8%,,1,,2.01,,14200
,,12.8%,,1,,2.07,,56900
,,11.8%,,1,,2.11,,71100
,,5.3%,,1,,2.05,,85300
,,21.1%,,2,,5.95,,213300
,,37.5%,,2,,4.68,,298600
,,17.5%,,1,,2.44,,184900
,,15.6%,,1,,2.51,,199100
,,15.1%,,1,,2.66,,241700
150,150,16.9%,150,1,150,2.59,150,284400
,,14.5%,,1,,2.67,,327000
,,7.3%,,1,,2.92,,398100
,,38.2%,,2,,6.46,,900000
,,34.7%,,1,,3.72,,500000
,,20.8%,,1,,3.30,,600000
,,20.4%,,1,,3.47,,700000
,,20.8%,,1,,3.57,,700000
,,22.5%,,1,,3.60,,700000
,,20.4%,,1,,3.73,,800000
160,160,10.8%,160,1,160,3.90,160,900000
,,54.4%,,2,,19.24,,1900000
,,51.8%,,2,,7.95,,2100000
,,35.5%,,1,,4.68,,1100000
,,27.8%,,1,,4.47,,1100000
,,28.5%,,1,,4.84,,1200000
,,29.1%,,1,,4.71,,1100000
,,22.0%,,1,,4.54,,1200000
,,15.0%,,1,,4.67,,1200000
,,28.1%,,2,,9.62,,2400000
170,170,52.9%,170,2,170,15.35,170,2500000
,,70.6%,,2,,20.86,,2600000
,,41.7%,,1,,5.47,,1300000
,,31.0%,,1,,5.11,,1300000
,,16.3%,,1,,5.30,,1400000
,,48.9%,,2,,10.38,,2700000
,,49.1%,,1,,7.27,,1400000
,,38.2%,,1,,5.87,,1400000
,,34.3%,,1,,5.40,,1400000
,,31.3%,,1,,5.03,,1300000
180,180,57.1%,180,1,180,15.95,180,1300000
,,56.3%,,2,,10.45,,2500000
,,25.7%,,1,,6.31,,1200000
