quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,5.4%,,6,,2.81,,500000
,,50.9%,,3,,18.20,,900000
,,24.1%,,2,,2.12,,1000000
,,7.0%,,1,,0.97,,700000
,,7.3%,,1,,1.23,,900000
,,7.9%,,1,,1.36,,1000000
,,8.1%,,1,,1.35,,1000000
,,5.4%,,1,,1.47,,1000000
10,10,26.2%,10,1,10,2.66,10,1200000
,,7.6%,,1,,1.64,,1200000
,,50.8%,,1,,14.19,,1300000
,,22.8%,,1,,2.08,,1400000
,,20.2%,,2,,3.93,,2900000
,,,,,,,,
,,13.3%,,1,,2.44,,1700000
,,17.8%,,1,,3.13,,1800000
,,30.4%,,1,,10.64,,1900000
,,36.2%,,2,,5.60,,4000000
20,20,22.0%,20,1,20,2.44,20,1800000
,,49.3%,,1,,14.36,,1900000
,,47.4%,,2,,5.83,,3700000
,,17.5%,,1,,2.80,,1800000
,,16.0%,,1,,2.54,,1800000
,,30.0%,,1,,11.44,,1700000
,,21.0%,,2,,7.87,,3500000
,,25.6%,,2,,5.92,,3600000
,,63.2%,,1,,11.61,,2100000
,,27.2%,,1,,3.12,,2200000
30,30,21.9%,30,1,30,3.39,30,2300000
,,48.1%,,1,,13.10,,2400000
,,33.9%,,1,,3.49,,2500000
,,19.8%,,1,,3.72,,2600000
,,11.3%,,1,,3.42,,2500000
,,62.5%,,2,,15.79,,4900000
,,54.9%,,2,,7.88,,5000000
,,58.6%,,1,,13.06,,2500000
,,38.5%,,1,,4.29,,2700000
,,27.4%,,1,,4.43,,2800000
40,40,51.0%,40,1,40,14.19,40,2700000
,,37.1%,,1,,4.09,,2800000
,,13.5%,,1,,4.03,,3000000
,,47.2%,,1,,14.92,,3100000
,,58.0%,,2,,9.53,,6200000
,,67.9%,,1,,16.38,,3200000
,,58.2%,,2,,10.30,,6700000
,,63.7%,,1,,14.19,,3300000
,,35.9%,,1,,5.03,,3300000
,,13.6%,,1,,5.76,,3500000
50,50,55.5%,50,3,50,41.73,50,10100000
,,77.3%,,4,,30.78,,13200000
,,65.7%,,2,,21.23,,6900000
,,65.1%,,2,,22.52,,7400000
,,65.0%,,2,,13.92,,7300000
,,76.0%,,2,,24.41,,7600000
,,72.7%,,2,,20.51,,7700000
,,36.7%,,1,,6.51,,4200000
,,47.4%,,1,,15.29,,4300000
,,49.2%,,2,,26.57,,8300000.000000001
60,60,65.4%,60,4,60,52.23,60,17300000
,,65.9%,,4,,52.12,,18700000
,,84.3%,,5,,56.68,,23900000
,,87.0%,,4,,50.77,,20100000
,,67.7%,,4,,51.48,,20300000
,,80.9%,,4,,52.87,,21200000
,,86.2%,,4,,64.79,,21900000
,,72.4%,,5,,77.04,,27700000
,,66.6%,,6,,91.05,,34400000
,,76.0%,,5,,80.31,,29600000
70,70,77.8%,70,6,70,94.65,70,35700000
,,83.8%,,6,,95.07,,37700000
,,75.6%,,6,,102.74,,38600000
,,73.1%,,6,,106.39,,42000000
,,81.7%,,6,,118.61,,43500000
,,82.1%,,6,,123.00,,44300000
,,81.4%,,6,,127.43,,45000000
,,75.6%,,6,,116.41,,47200000
,,86.6%,,6,,144.61,,49600000
,,79.4%,,6,,131.15,,51700000
80,80,72.0%,80,6,80,129.92,80,52900000
,,83.3%,,6,,146.31,,55600000
,,81.5%,,6,,147.04,,57200000
,,81.1%,,6,,145.61,,59300000
,,87.9%,,6,,160.63,,59600000
,,88.1%,,6,,155.42,,60400000
,,82.0%,,6,,161.98,,61800000
,,89.3%,,6,,188.61,,65200000
,,87.8%,,6,,179.50,,67400000
,,85.6%,,6,,208.77,,69500000
90,90,90.5%,90,6,90,204.59,90,73200000
,,89.8%,,6,,214.69,,76800000
,,85.8%,,6,,205.18,,78600000
,,91.1%,,6,,214.24,,77100000
,,89.7%,,6,,199.61,,77000000
,,86.2%,,6,,215.19,,76400000
,,89.3%,,6,,231.74,,76700000
,,87.5%,,6,,250.67,,77900000
,,91.5%,,6,,236.46,,78400000
,,87.5%,,6,,249.91,,81100000
100,100,91.4%,100,6,100,227.87,100,84000000
,,88.7%,,6,,256.26,,84300000
,,91.5%,,6,,245.01,,86000000
,,86.3%,,6,,245.69,,87000000
,,91.9%,,6,,265.62,,89000000
,,87.0%,,6,,253.25,,90200000
,,91.5%,,6,,274.92,,90600000
,,86.5%,,6,,240.84,,90300000
,,92.0%,,6,,251.20,,89800000
,,86.9%,,6,,232.55,,90600000
110,110,92.0%,110,6,110,256.72,110,90000000
,,88.2%,,6,,266.39,,91100000
,,92.1%,,6,,285.11,,92400000
,,88.1%,,6,,273.98,,92800000
,,90.8%,,6,,279.86,,94000000
,,86.7%,,6,,245.76,,96200000
,,92.2%,,6,,273.29,,97200000
,,89.2%,,6,,294.70,,99400000
,,92.3%,,6,,277.79,,100600000
,,89.8%,,6,,318.51,,103700000
120,120,92.9%,120,6,120,314.76,120,104800000
,,89.6%,,6,,298.63,,106300000
,,92.0%,,6,,329.31,,106400000
,,88.5%,,6,,303.00,,108300000
,,92.0%,,6,,296.82,,107600000
,,89.6%,,6,,310.26,,107800000
,,92.4%,,6,,323.20,,110200000
,,89.4%,,6,,341.49,,111500000
,,94.0%,,6,,340.12,,111400000
,,90.7%,,6,,357.19,,112900000
130,130,93.4%,130,6,130,328.82,130,114000000
,,88.8%,,6,,320.75,,114800000
,,93.3%,,6,,329.69,,115500000
,,89.2%,,6,,320.23,,116600000
,,94.9%,,6,,380.18,,116100000
,,90.9%,,6,,352.33,,115900000
,,93.6%,,6,,348.84,,112400000
,,90.5%,,6,,330.23,,112800000
,,92.0%,,6,,322.58,,114500000
,,89.6%,,6,,329.32,,115800000
140,140,92.9%,140,6,140,313.28,140,114200000
,,90.4%,,6,,328.56,,113600000
,,92.0%,,6,,359.56,,114200000
,,90.2%,,6,,337.01,,116300000
,,93.9%,,6,,373.28,,117600000
,,90.5%,,6,,336.67,,117800000
,,93.9%,,6,,328.24,,117800000
,,90.3%,,6,,350.95,,118500000
,,94.6%,,6,,362.57,,118200000
,,91.0%,,6,,380.66,,119400000
150,150,93.8%,150,6,150,389.49,150,118600000
,,91.8%,,6,,371.80,,118300000
,,92.1%,,6,,351.69,,118900000
,,88.8%,,5,,270.59,,100300000
,,94.0%,,6,,350.39,,119600000
,,90.7%,,6,,350.75,,118900000
,,91.6%,,6,,361.82,,119900000
,,91.0%,,6,,357.39,,120600000
,,93.9%,,6,,374.53,,121800000
,,90.3%,,6,,373.03,,122000000
160,160,92.9%,160,6,160,349.33,160,123400000
,,90.0%,,6,,346.91,,123500000
,,93.6%,,6,,351.56,,122100000
,,90.6%,,6,,376.13,,122800000
,,93.6%,,6,,380.45,,123600000
,,90.9%,,6,,368.08,,124100000
,,93.6%,,6,,388.36,,125300000
,,90.3%,,6,,355.18,,125700000
,,93.8%,,6,,358.43,,128000000
,,90.5%,,6,,364.06,,129600000
170,170,94.2%,170,6,170,412.16,170,129199999.99999999
,,91.1%,,6,,384.23,,129199999.99999999
,,94.1%,,6,,395.59,,127800000
,,91.2%,,6,,392.97,,128199999.99999999
,,92.4%,,6,,362.31,,131199999.99999999
,,90.3%,,6,,368.36,,134100000
,,93.2%,,6,,377.71,,136900000
,,87.1%,,6,,363.71,,138700000
,,93.8%,,6,,417.23,,140700000
,,91.6%,,6,,409.01,,141900000
180,180,94.3%,180,6,180,441.76,180,141900000
,,90.7%,,6,,420.96,,144600000
,,94.3%,,6,,439.55,,145800000
,,91.3%,,6,,412.44,,146700000
,,93.4%,,6,,391.41,,147700000
,,92.4%,,6,,432.83,,147900000
,,92.5%,,6,,466.57,,143800000
,,94.2%,,6,,420.26,,140200000
,,91.3%,,6,,414.05,,140800000
,,93.7%,,6,,385.75,,143100000
190,190,92.1%,190,6,190,435.54,190,144000000
,,94.5%,,6,,418.42,,141600000
,,90.3%,,6,,377.70,,142900000
,,92.0%,,6,,482.18,,144800000
,,95.0%,,6,,433.28,,143900000
,,90.5%,,6,,438.76,,143200000
,,93.8%,,6,,429.65,,143200000
,,91.7%,,6,,416.60,,142200000
,,93.6%,,6,,386.83,,140800000
,,90.0%,,6,,392.01,,139100000
200,200,94.1%,200,6,200,392.96,200,138400000
,,92.0%,,6,,414.12,,136300000
,,93.8%,,6,,408.35,,137200000
,,92.1%,,6,,415.97,,136700000
,,93.1%,,6,,400.61,,138000000
,,90.5%,,6,,396.33,,139200000
,,93.0%,,6,,392.70,,139500000
,,90.9%,,6,,426.04,,141100000
,,93.7%,,6,,420.89,,140300000
,,92.1%,,6,,434.85,,137500000
210,210,94.9%,210,6,210,450.79,210,136800000
,,91.4%,,6,,441.29,,139200000
,,93.9%,,6,,378.44,,137800000
,,90.8%,,6,,392.09,,139900000
,,93.2%,,6,,372.25,,138400000
,,91.8%,,6,,435.72,,137000000
,,93.3%,,6,,384.39,,137600000
,,88.8%,,6,,421.71,,139700000
,,92.3%,,6,,401.89,,141000000
,,89.9%,,6,,376.44,,142600000
220,220,94.0%,220,6,220,437.23,220,144000000
,,91.4%,,6,,409.94,,145000000
,,94.8%,,6,,448.87,,145000000
,,90.2%,,6,,428.35,,145600000
,,58.9%,,6,,456.75,,143800000
END,END,END,END,END,END,END,END,END
