quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,1.9%,,6,,0.25,,1200000
,,6.6%,,3,,0.18,,1200000
,,1.9%,,1,,,,78200
,,0.8%,,1,,0.30,,35500
,,6.6%,,1,,1.19,,35500
,,,,,,0.23,,1200000
,,1.8%,,1,,0.19,,
,,25.5%,,1,,1.19,,213300
10,10,0.7%,10,1,10,0.40,10,42700
,,5.9%,,1,,0.30,,64000
,,25.5%,,1,,0.29,,213300
,,1.8%,,1,,0.61,,56900
,,6.6%,,1,,0.63,,1200000
,,1.7%,,1,,0.77,,56900
,,7.5%,,1,,2.05,,78200
,,7.5%,,1,,2.05,,1100000
,,3.6%,,1,,1.19,,1100000
,,3.9%,,1,,0.25,,71100
20,20,4.6%,20,1,20,0.30,20,64000
,,1.5%,,1,,0.28,,213300
,,6.6%,,1,,0.39,,92400
,,1.4%,,1,,1.19,,106600
,,2.6%,,1,,0.42,,106600
,,2.4%,,1,,0.37,,99500
,,2.7%,,1,,0.59,,213300
,,2.5%,,1,,0.32,,135100
,,2.2%,,1,,0.38,,128000
,,2.4%,,1,,0.34,,213300
30,30,1.9%,30,1,30,1.16,30,1200000
,,25.5%,,1,,0.76,,149300
,,2.1%,,1,,0.59,,1200000
,,25.5%,,1,,0.42,,163500
,,2.4%,,1,,8.35,,327000
,,4.8%,,1,,0.59,,213300
,,10.5%,,1,,0.36,,163500
,,6.6%,,1,,1.19,,213300
,,34.6%,,1,,0.42,,177700
,,6.6%,,1,,1.19,,163500
40,40,4.4%,40,1,40,0.42,40,213300
,,2.4%,,1,,0.59,,199100
,,1.2%,,2,,0.42,,213300
,,13.4%,,1,,0.39,,369700
,,3.1%,,1,,0.43,,192000
,,2.7%,,1,,0.41,,213300
,,2.4%,,1,,0.57,,199100
,,2.7%,,1,,0.38,,220400
,,2.2%,,1,,0.41,,192000
,,2.7%,,1,,0.40,,270200
50,50,2.3%,50,1,50,0.46,50,227500
,,2.7%,,1,,0.57,,220400
,,2.7%,,1,,0.59,,192000
,,1.5%,,1,,0.46,,213300
,,2.4%,,1,,0.57,,206200
,,4.8%,,1,,0.59,,270200
,,2.4%,,1,,0.44,,213300
,,2.8%,,1,,0.47,,270200
,,2.6%,,1,,0.84,,227500
,,3.5%,,1,,0.57,,234600
60,60,2.7%,60,1,60,0.53,60,213300
,,3.1%,,1,,1.19,,234600
,,2.8%,,1,,0.80,,220400
,,1.8%,,1,,0.80,,241700
,,50.0%,,1,,0.51,,270200
,,13.9%,,1,,0.69,,227500
,,4.5%,,1,,0.53,,248900
,,1.7%,,1,,0.57,,248800
,,5.4%,,1,,0.82,,270200
,,2.7%,,1,,0.69,,376800
70,70,9.9%,70,1,70,0.56,70,270200
,,4.5%,,1,,0.57,,270200
,,5.1%,,1,,0.57,,270200
,,2.7%,,1,,0.60,,291500
,,4.0%,,1,,0.63,,376800
,,8.5%,,1,,0.60,,284400
,,3.2%,,1,,0.62,,270200
,,3.5%,,1,,0.69,,291500
,,3.6%,,1,,9.13,,270200
,,4.5%,,1,,1.20,,305700
80,80,3.6%,80,1,80,0.67,80,277300
,,4.6%,,1,,0.69,,270200
,,4.5%,,1,,0.75,,319900
,,2.5%,,1,,0.74,,376800
,,43.8%,,1,,0.68,,305700
,,17.6%,,1,,0.89,,291500
,,5.9%,,1,,0.89,,319900
,,5.9%,,1,,0.69,,376800
,,4.1%,,1,,0.70,,312800
,,4.5%,,1,,0.83,,348400
90,90,4.3%,90,1,90,0.73,90,419500
,,4.1%,,1,,0.74,,319900
,,4.8%,,1,,0.70,,419500
,,2.9%,,1,,0.82,,376800
,,8.2%,,1,,2.41,,355500
,,4.7%,,1,,10.73,,369700
,,4.9%,,1,,1.02,,369700
,,5.9%,,2,,0.89,,383900
,,4.0%,,1,,0.89,,376800
,,5.9%,,1,,1.06,,800000
100,100,3.0%,100,1,100,0.81,100,419500
,,9.9%,,1,,0.82,,419500
,,52.8%,,1,,0.85,,376800
,,5.0%,,1,,0.89,,348400
,,10.4%,,1,,1.07,,398100
,,5.7%,,1,,0.89,,391000
,,5.9%,,1,,0.97,,419500
,,4.8%,,1,,1.07,,504800
,,5.7%,,1,,0.94,,433700
,,4.9%,,1,,0.84,,440800
110,110,5.3%,110,1,110,9.57,110,504800
,,5.3%,,1,,0.91,,455000
